Employment date (UNCLASS);Time begin (Z) (UNCLASS);Time end (Z) (UNCLASS);Position MGRS (UNCLASS);Position LAT (UNCLASS);Position LONG (UNCLASS);Mission (UNCLASS);Town (UNCLASS);Province (UNCLASS);Country (UNCLASS);Weather (UNCLASS);Terrain (UNCLASS);Possible CDE issue (UNDCLASS);Comment (UNCLASS)
25-Oct-18;11:42;;37SFU 807 233;34,53555021;40,96903666;CAS;Approximately 5 NM North of Abu Kamal;Dayr Az Zawr ;Syria;Marginal weather;urbanized area;ND;
26-Oct-18;10:58;;37SFU 694 446;34,72945612;40,85022138;CAS;Approximately 16 NM North of Abu Kamal;Dayr Az Zawr ;Syria;Marginal weather;urbanized area;ND;
26-Oct-18;10:58;;37SFU 693 447;34,73037402;40,84914975;CAS;Approximately 16 NM North of Abu Kamal;Dayr Az Zawr ;Syria;Marginal weather;urbanized area;ND;
26-Oct-18;11:24;;37SFU 684 488;34,76747675;40,84014382;CAS;Approximately 16 NM North of Abu Kamal;Dayr Az Zawr ;Syria;Marginal weather;urbanized area;ND;
26-Oct-18;11:43;;37SFU 679 488;34,76755919;40,8346827;CAS;Approximately 16 NM North of Abu Kamal;Dayr Az Zawr ;Syria;Marginal weather;urbanized area;ND;
2-nov-18;09:02;;37SFU 667 432;34,71728182;40,820468;CAS;Approximately 16 NM north of Abu Kamal;Dayr az Zawr ;Syria;Clear weather;urbanized area;ND;
4-nov-18;11:17;;37SFU 656 450;34,73368471;40,80881409;CAS;Approximately 18.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;13:09;;37SFU 661 377;34,66780601;40,81283699;CAS;Approximately 14.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;11:05;;37SFU 654 449;34,7328158;40,80661088;CAS;Approximately 18.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;12:03;;37SFU 663 440;34,72455765;40,81625942;CAS;Approximately 18.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;13:09;;37SFU 666 381;34,6713301;40,81837043;CAS;Approximately 14.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;13:10;;37SFU 661 377;34,66780601;40,81283699;CAS;Approximately 14.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;09:47;;37SFU 661 455;34,73811015;40,8143716;CAS;Approximately 18.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;09:47;;37SFU 659 454;34,73724134;40,81216821;CAS;Approximately 18.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;09:47;;37SFU 659 454;34,73724134;40,81216821;CAS;Approximately 18.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;10:54;;37SFU 651 450;34,73376568;40,8033551;CAS;Approximately 18.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;13:33;;37SFU 671 417;34,70369655;40,82453729;CAS;Approximately 14.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;13:33;;37SFU 671 417;34,70369655;40,82453729;CAS;Approximately 14.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;13:58;;37SFU 670 420;34,70641688;40,82350524;CAS;Approximately 14.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
4-nov-18;13:58;;37SFU 670 420;34,70641688;40,82350524;CAS;Approximately 14.1 NM northwest of Abu Kamal;Dayr az Zawr ;Syria;Poor;lightly urbanized area;ND;
6-nov-18;14:03;;37SFU 658 447;34,73094826;40,81093868;CAS;Approximately 16.8 NM north-northwest of Abu Kamal;Dayr az Zawr ;Syria;Clear;lightly urbanized area;ND;
6-nov-18;14:03;;37SFU 658 447;34,73094826;40,81093868;CAS;Approximately 16.8 NM north-northwest of Abu Kamal;Dayr az Zawr ;Syria;Clear;lightly urbanized area;ND;
8-nov-18;10:35;;37SFU 669 427;34,71274252;40,82255224;CAS;Approximately 17 NM north-northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;10:45;;37SFU 669 427;34,71274252;40,82255224;CAS;Approximately 18 NM northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;09:44;;37SFU 679 429;34,71438135;40,83350713;CAS;Approximately 18 NM northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;10:34;;37SFU 669 427;34,71274252;40,82255224;CAS;Approximately 17 NM north-northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;10:35;;37SFU 669 427;34,71274252;40,82255224;CAS;Approximately 17 NM north-northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;11:30;;37SFU 672 420;34,70638418;40,8256881;CAS;Approximately 18 NM northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;12:01;;37SFU 679 412;34,69905883;40,83316898;CAS;Approximately 17 NM north-northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;12:01;;37SFU 679 412;34,69905883;40,83316898;CAS;Approximately 17 NM north-northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;11:29;;37SFU 672 420;34,70638418;40,8256881;CAS;Approximately 18 NM northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;11:29;;37SFU 672 420;34,70638418;40,8256881;CAS;Approximately 18 NM northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
8-nov-18;11:29;;37SFU 672 420;34,70638418;40,8256881;CAS;Approximately 18 NM northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly coudy;lightly urbanized area;ND;
9-nov-18;09:23;;37SFU 683 407;34,69448645;40,83743463;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Cloudy weather;lightly urbanized area;ND;
9-nov-18;10:25;;37SFU 666 430;34,71549547;40,81933693;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Cloudy weather;lightly urbanized area;ND;
9-nov-18;10:25;;37SFU 666 430;34,71549547;40,81933693;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Cloudy weather;lightly urbanized area;ND;
14-nov-18;09:32;;37SFU 792 258;34,55834476;40,95322658;CAS ;Approximately 6 NM north northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly cloudy weather;lightly urbanized area;ND;
14-nov-18;09:32;;37SFU 792 258;34,55834476;40,95322658;CAS ;Approximately 6 NM north northwest of Abu Kamal;Dayr Az Zawr ;Syria;Partly cloudy weather;lightly urbanized area;ND;
15-nov-18;12:48;;37SFU 664 441;34,72544269;40,81737082;CAS ;Approximately  17NM Northwest of Abu Kamal;Dayr Az Zawr ;Syria;marginal weather;rural area;ND;
18-nov-18;08:10;;37SFU 667 429;34,71457783;40,82040872;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Clear weather;lightly urbanized area;ND;
22-nov-18;09:26;;37SFU 678 451;34,73422687;40,83285333;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Cloudy weather;lightly urbanized and dessert area;ND;
22-nov-18;10:21;;37SFU 762 473;34,75263993;40,92502054;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Cloudy weather;lightly urbanized and dessert area;ND;
22-nov-18;10:21;;37SFU 762 474;34,7535412;40,92504147;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Cloudy weather;lightly urbanized and dessert area;ND;
23-nov-18;09:21;;37SFU 754 507;34,78342103;40,91699336;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Overcast;Rural;ND;
23-nov-18;09:23;;37SFU 836 386;34,67292805;41,00393127;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Overcast;Rural;ND;
23-nov-18;10:26;;37SFU 655 449;34,73279959;40,80770266;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Overcast;Rural;ND;
23-nov-18;10:26;;37SFU 655 449;34,73279959;40,80770266;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Overcast;Rural;ND;
24-nov-18;09:14;;37SFU 721 577;34,84707346;40,88237904;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Overcast;DESERT;ND;
24-nov-18;06:51;;37SFU 826 407;34,69203308;40,9934762;CAS ;Approximately 15 NM NW of ABU KAMAL;Dayr Az Zawr ;Syria;Overcast;DESERT;ND;
29-nov-18;13:31;;37SFU 770 361;34,6515588;40,93140833;CAS ;Approximately 7 NM SE of HAJIN;Dayr Az Zawr ;Syria;Clear weather;DESERT;ND;
29-nov-18;12:39;;37SFU 769 361;34,65157608;40,93031769;CAS ;Approximately 7 NM SE of HAJIN;Dayr Az Zawr ;Syria;Clear weather;DESERT;ND;
30-nov-18;10:41;;37SFU 832 289;34,58557858;40,99747059;CAS ;Approximately 10 NM SE of HAJIN;Dayr Az Zawr ;Syria;Marginal (SCT 5000 feet);DESERT;ND;
30-nov-18;10:43;;37SFU 826 280;34,57757412;40,99073866;CAS ;Approximately 10 NM SE of HAJIN;Dayr Az Zawr ;Syria;Marginal (SCT 5000 feet);DESERT;ND;
2-dec-18;07:38;;37SFU 726 467;34,74784748;40,88558592;CAS ;Approximately 7 NM SE of HAJIN;Dayr Az Zawr ;Syria;OVERCAST;;ND;
2-dec-18;07:51;;37SFU 706 462;34,74367725;40,86364577;CAS ;Approximately 2 NM north of Hajin and 10 NM southeast of Hajin;Dayr Az Zawr ;Syria;Overcast 2000 feet;rural area;ND;
2-dec-18;07:38;;37SFU 715 465;34,74623033;40,87353385;CAS ;Approximately 7 NM SE of HAJIN;Dayr Az Zawr ;Syria;OVERCAST;;ND;
2-dec-18;08:15;;37SFU 706 463;34,74457855;40,86366601;CAS ;Approximately 7 NM SE of HAJIN;Dayr Az Zawr ;Syria;OVERCAST;;ND;
2-dec-18;07:51;;37SFU 709 458;34,74002185;40,86684032;CAS ;Approximately 2 NM north of Hajin and 10 NM southeast of Hajin;Dayr Az Zawr ;Syria;Overcast 2000 feet;rural area;ND;
2-dec-18;08:00;;37SFU 689 449;34,73224288;40,84482289;CAS ;Approximately 2 NM north of Hajin and 10 NM southeast of Hajin;Dayr Az Zawr ;Syria;Overcast 2000 feet;rural area;ND;
2-dec-18;08:15;;37SFU 705 461;34,74279265;40,86253363;CAS ;Approximately 7 NM SE of HAJIN;Dayr Az Zawr ;Syria;OVERCAST;;ND;
2-dec-18;08:15;;37SFU 707 461;34,74275923;40,8647174;CAS ;Approximately 7 NM SE of HAJIN;Dayr Az Zawr ;Syria;OVERCAST;;ND;
2-dec-18;08:00;;37SFU 688 450;34,73316073;40,84375116;CAS ;Approximately 2 NM north of Hajin and 10 NM southeast of Hajin;Dayr Az Zawr ;Syria;Overcast 2000 feet;rural area;ND;
2-dec-18;09:03;;37SFU 805 260;34,55991983;40,9674313;CAS ;Approximately 2 NM north of Hajin and 10 NM southeast of Hajin;Dayr Az Zawr ;Syria;Overcast 2000 feet;rural area;ND;
2-dec-18;09:03;;37SFU 805 260;34,55991983;40,9674313;CAS ;Approximately 2 NM north of Hajin and 10 NM southeast of Hajin;Dayr Az Zawr ;Syria;Overcast 2000 feet;rural area;ND;
3-dec-18;07:27;;37SFU 721 458;34,73982026;40,8799424;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Solid overcast;desert;ND;
3-dec-18;07:27;;37SFU 712 459;34,74087289;40,87013617;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Solid overcast;desert;ND;
3-dec-18;08:32;;37SFU 663 440;34,72455765;40,81625942;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Solid overcast;desert;ND;
3-dec-18;08:32;;37SFU 663 440;34,72455765;40,81625942;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Solid overcast;desert;ND;
4-dec-18;09:07;;37SFU 690 448;34,73132502;40,8458946;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;IMC;terrain unk;ND;
4-dec-18;09:07;;37SFU 693 447;34,73037402;40,84914975;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;IMC;terrain unk;ND;
4-dec-18;10:06;;37SFU 669 436;34,72085448;40,82273028;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;IMC;terrain unk;ND;
4-dec-18;07:35;;37SFU 667 430;34,71547916;40,82042848;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;IMC;terrain unk;ND;
4-dec-18;07:35;;37SFU 668 431;34,71636417;40,8215398;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;IMC;terrain unk;ND;
4-dec-18;11:16;;37SFU 661 437;34,7218862;40,81401699;CAS;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;OVERCAST, THUNDERSTORMS;rural terrain;ND;
5-dec-18;05:52;;37SFU 671 434;34,71901913;40,8248739;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;overcast;rural area;ND;
6-dec-18;07:47;;37SFU 672 436;34,72080542;40,82600514;CAS ;Approximately  1 NM N of HAJIN;Dayr Az Zawr ;Syria;Solid overcast;CB�s overhead target area (IMC);ND;
6-dec-18;11:09;;37SFU 669 428;34,71364385;40,82257202;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Clear weather;rural;ND;
6-dec-18;08:30;;37SFU 666 429;34,71459414;40,81931718;CAS ;Approximately  1 NM N of HAJIN;Dayr Az Zawr ;Syria;Solid overcast;CB�s overhead target area (IMC);ND;
6-dec-18;07:52;;37SFU 664 429;34,71462672;40,8171341;CAS ;Approximately  1 NM N of HAJIN;Dayr Az Zawr ;Syria;Solid overcast;CB�s overhead target area (IMC);ND;
6-dec-18;07:52;;37SFU 664 429;34,71462672;40,8171341;CAS ;Approximately  1 NM N of HAJIN;Dayr Az Zawr ;Syria;Solid overcast;CB�s overhead target area (IMC);ND;
6-dec-18;09:21;;37SFU 694 404;34,69160086;40,84937833;CAS ;Approximately  1 NM N of HAJIN;Dayr Az Zawr ;Syria;Solid overcast;CB�s overhead target area (IMC);ND;
6-dec-18;12:43;;37SFU 665 430;34,71551177;40,81824538;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Clear weather;rural;ND;
7-dec-18;12:28;;37SFU 669 424;34,71003853;40,82249291;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Marginal weather ;urbanized;ND;
7-dec-18;12:28;;37SFU 669 423;34,7091372;40,82247313;CAS ;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Marginal weather ;urbanized;ND;
9-dec-18;10:35;;37SFU 689 400;34,68807827;40,84384225;CAS;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Clear weather;lightly urbanised ;ND;
9-dec-18;10:35;;37SFU 689 400;34,68807827;40,84384225;CAS;Approximately 2 NM N of HAJIN;Dayr Az Zawr ;Syria;Clear weather;lightly urbanised ;ND;
11-dec-18;09:03;;37SFU 671 405;34,69288058;40,82429982;CAS;Approximately 0.5 NM W of HAJIN center;Dayr Az Zawr ;Syria;CAVOK ;lightly urbanized;ND;
11-dec-18;09:21;;37SFU 671 405;34,69288058;40,82429982;CAS;Approximately 0.5 NM W of HAJIN center;Dayr Az Zawr ;Syria;CAVOK ;lightly urbanized;ND;
12-dec-18;12:12;;37SFU 683 403;34,69088115;40,83735493;CAS;Approximately 0.5 NM W of HAJIN center;Dayr Az Zawr ;Syria;Clear weather;rural area;ND;
12-dec-18;12:12;;37SFU 682 401;34,68909495;40,8362239;CAS;Approximately 0.5 NM W of HAJIN center;Dayr Az Zawr ;Syria;Clear weather;rural area;ND;
12-dec-18;12:12;;37SFU 684 403;34,69086469;40,83844615;CAS;Approximately 0.5 NM W of HAJIN center;Dayr Az Zawr ;Syria;Clear weather;rural area;ND;
12-dec-18;10:56;;37SFU 681 400;34,68821006;40,8351128;CAS;Approximately 0.5 NM W of HAJIN center;Dayr Az Zawr ;Syria;Clear weather;rural area;ND;
12-dec-18;12:22;;37SFU 681 399;34,68730874;40,83509291;CAS;Approximately 0.5 NM W of HAJIN center;Dayr Az Zawr ;Syria;Clear weather;rural area;ND;
12-dec-18;12:22;;37SFU 681 399;34,68730874;40,83509291;CAS;Approximately 0.5 NM W of HAJIN center;Dayr Az Zawr ;Syria;Clear weather;rural area;ND;
13-dec-18;10:20;;37SFU 681 396;34,68460475;40,83503322;CAS;HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
13-dec-18;13:02;;37SFU 681 395;34,68370343;40,83501333;CAS;Approximately 0.5 NM S of HAJIN center;Dayr Az Zawr ;Syria;Undercast weather;Urban area;ND;
13-dec-18;12:51;;37SFU 683 397;34,6854732;40,83723541;CAS;HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
13-dec-18;12:51;;37SFU 683 397;34,6854732;40,83723541;CAS;HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
13-dec-18;15:22;;37SFU 681 395;34,68370343;40,83501333;CAS;Approximately 0.5 NM S of HAJIN center;Dayr Az Zawr ;Syria;Undercast weather;Urban area;ND;
13-dec-18;15:22;;37SFU 681 395;34,68370343;40,83501333;CAS;Approximately 0.5 NM S of HAJIN center;Dayr Az Zawr ;Syria;Undercast weather;Urban area;ND;
13-dec-18;15:22;;37SFU 681 395;34,68370343;40,83501333;CAS;Approximately 0.5 NM S of HAJIN center;Dayr Az Zawr ;Syria;Undercast weather;Urban area;ND;
14-dec-18;09:58;;37SFU 689 397;34,6853743;40,84378228;CAS;Hajin;Dayr Az Zawr ;Syria;Clear weather;rural area;ND;
14-dec-18;09:58;;37SFU 689 396;34,68447298;40,84376229;CAS;Hajin;Dayr Az Zawr ;Syria;Clear weather;rural area;ND;
16-dec-18;13:28;;37SFU 673 390;34,67932791;40,82618532;CAS;Approximately 0.7 NM south of Hajin;Dayr Az Zawr ;Syria;Clear weather;Urban area;ND;
17-dec-18;09:37;;37SFU 700 391;34,67978419;40,85566408;CAS;Approximately 0.5 NM W of HAJIN center;Dayr Az Zawr ;Syria;IMC, isolated thunderstorms, light icing;Rural;ND;
18-dec-18;06:32;;37SFU 712 387;34,67597885;40,86867573;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
18-dec-18;11:45;;37SFU 711 389;34,6777982;40,86762521;CAS;Approximately 2 NM South East of HAJIN;Dayr Az Zawr ;Syria;Low cloud cover;urban area;ND;
18-dec-18;06:32;;37SFU 712 391;34,6795841;40,86875675;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
18-dec-18;07:32;;37SFU 711 387;34,67599558;40,86758473;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
18-dec-18;06:32;;37SFU 713 385;34,6741595;40,86972621;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
18-dec-18;08:14;;37SFU 780 252;34,55314554;40,940028;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
18-dec-18;08:14;;37SFU 780 252;34,55314554;40,940028;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
18-dec-18;08:55;;37SFU 710 391;34,67961754;40,86657464;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Overcast;urban;ND;
21-dec-18;09:49;;37SFU 716 385;34,67410924;40,87299914;CAS;Approximately 2.5 NM southeast of Hajin;Dayr Az Zawr ;Syria;Undercast ;Urban area;ND;
21-dec-18;10:20;;37SFU 715 384;34,67322469;40,87188788;CAS;Approximately 2.5 NM southeast of Hajin;Dayr Az Zawr ;Syria;Undercast ;Urban area;ND;
21-dec-18;11:03;;37SFU 712 391;34,6795841;40,86875675;CAS;Approximately 2.5 NM southeast of Hajin;Dayr Az Zawr ;Syria;Undercast ;Urban area;ND;
21-dec-18;09:49;;37SFU 710 386;34,67511098;40,8664735;CAS;Approximately 2.5 NM southeast of Hajin;Dayr Az Zawr ;Syria;Undercast ;Urban area;ND;
21-dec-18;10:48;;37SFU 714 388;34,67684668;40,87087801;CAS;Approximately 2.5 NM southeast of Hajin;Dayr Az Zawr ;Syria;Undercast ;Urban area;ND;
21-dec-18;10:48;;37SFU 714 388;34,67684668;40,87087801;CAS;Approximately 2.5 NM southeast of Hajin;Dayr Az Zawr ;Syria;Undercast ;Urban area;ND;
21-dec-18;10:48;;37SFU 713 389;34,67776474;40,86980726;CAS;Approximately 2.5 NM southeast of Hajin;Dayr Az Zawr ;Syria;Undercast ;Urban area;ND;
23-dec-18;09:29;;37SFU 727 370;34,66040463;40,88469352;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;clear;urban;ND;
23-dec-18;09:29;;37SFU 727 370;34,66040463;40,88469352;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;clear;urban;ND;
23-dec-18;09:55;;37SFU 727 370;34,66040463;40,88469352;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;clear;urban;ND;
24-dec-18;03:21;;37SGT 516 026;33,43330408;41,70624261;AI;Approximately 25NM southwest of Al-Asad airbase;;;CAVOK;desert-area;ND;
24-dec-18;03:21;;37SGT 516 026;33,43330408;41,70624261;AI;Approximately 25NM southwest of Al-Asad airbase;;;CAVOK;desert-area;ND;
24-dec-18;03:21;;37SGT 516 027;33,43420505;41,7062706;AI;Approximately 25NM southwest of Al-Asad airbase;;;CAVOK;desert-area;ND;
24-dec-18;03:21;;37SGT 516 026;33,43330408;41,70624261;AI;Approximately 25NM southwest of Al-Asad airbase;;;CAVOK;desert-area;ND;
24-dec-18;12:45;;37SFU 740 378;34,66739491;40,89903825;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Clear weather;lightly urbanized area;ND;
24-dec-18;13:41;;37SFU 745 368;34,65829685;40,90428632;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Clear weather;lightly urbanized area;ND;
25-dec-18;11:04;;37SFU 761 352;34,64360235;40,9214053;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Broken/ overcast clouds;lightly urbanized area;ND;
25-dec-18;11:04;;37SFU 760 352;34,64361953;40,92031475;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Broken/ overcast clouds;lightly urbanized area;ND;
25-dec-18;11:08;;37SFU 761 352;34,64360235;40,9214053;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Broken/ overcast clouds;lightly urbanized area;ND;
25-dec-18;13:05;;37SFU 761 343;34,63549074;40,92121816;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Clear weather;Urban area;ND;
25-dec-18;13:05;;37SFU 761 343;34,63549074;40,92121816;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Clear weather;Urban area;ND;
25-dec-18;13:04;;37SFU 761 343;34,63549074;40,92121816;CAS;3 KM South East of HAJIN;Dayr Az Zawr ;Syria;Clear weather;Urban area;ND;
27-dec-18;07:31;;37SFU 761 354;34,64540492;40,92144689;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;clear;urban;ND;
27-dec-18;10:28;;37SFU 761 361;34,65171394;40,92159251;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;High level clouds;lightly populated area;ND;
27-dec-18;08:45;;37SFU 767 345;34,63719004;40,9278025;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;clear;urban;ND;
27-dec-18;10:28;;37SFU 761 362;34,65261522;40,92161332;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;High level clouds;lightly populated area;ND;
27-dec-18;11:08;;37SFU 763 344;34,63635765;40,92341984;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;High level clouds;lightly populated area;ND;
27-dec-18;07:31;;37SFU 757 349;34,64096715;40,91698086;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;clear;urban;ND;
27-dec-18;07:31;;37SFU 757 349;34,64096715;40,91698086;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;clear;urban;ND;
28-dec-18;15:19;;37SFU 763 347;34,63906151;40,92348229;CAS;Approximately 5 NM southeast of Hajin;Dayr Az Zawr ;Syria;Clear weather;urbanized area;ND;
31-dec-18;10:38;;37SFU 771 329;34,62270043;40,93182989;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;Clear weather;urban area;ND;
31-dec-18;10:38;;37SFU 771 330;34,62360172;40,93185079;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;Clear weather;urban area;ND;
31-dec-18;10:38;;37SFU 771 330;34,62360172;40,93185079;CAS;9 KM South East of HAJIN;Dayr Az Zawr ;Syria;Clear weather;urban area;ND;
